dataset	split	task	arm	fit	correct	correct_grids	test_grids	oracle_chosen_family	selected_program	oracle_witness
ARC1	training	a79310a0	grid_d2	true	true	1	1	true	shiftDown ; recolour 8 2	shiftDown ; recolour 8 2
ARC1	training	a79310a0	objects	false	false	0	1	false		
ARC1	training	a79310a0	grid_objects	true	true	1	1	true	shiftDown ; recolour 8 2	shiftDown ; recolour 8 2
ARC1	evaluation	50f325b5	complete	false	false	0	1	NA	id	
ARC1	evaluation	50f325b5	grid_d2	false	false	0	1	false		
ARC1	evaluation	50f325b5	objects	false	false	0	1	false		
ARC1	evaluation	50f325b5	grid_objects	false	false	0	1	false		
ARC1	training	5c2c9af4	complete	false	false	0	1	NA	id	
ARC1	training	5c2c9af4	grid_d2	false	false	0	1	false		
ARC1	training	5c2c9af4	objects	false	false	0	1	false		
ARC1	training	5c2c9af4	grid_objects	false	false	0	1	false		
ARC1	training	caa06a1f	complete	false	false	0	1	NA	id	
ARC1	training	caa06a1f	grid_d2	false	false	0	1	false		
ARC1	training	caa06a1f	objects	false	false	0	1	false		
ARC1	training	caa06a1f	grid_objects	false	false	0	1	false		
ARC1	training	ff805c23	complete	false	false	0	1	NA	id	
ARC1	training	ff805c23	grid_d2	false	false	0	1	false		
ARC1	training	ff805c23	objects	false	false	0	1	false		
ARC1	training	ff805c23	grid_objects	false	false	0	1	false		
ARC1	training	a48eeaf7	complete	false	false	0	1	NA	id	
ARC1	training	a48eeaf7	grid_d2	false	false	0	1	false		
ARC1	training	a48eeaf7	objects	false	false	0	1	false		
ARC1	training	a48eeaf7	grid_objects	false	false	0	1	false		
ARC1	evaluation	e6de6e8f	complete	false	false	0	1	NA	id	
ARC1	evaluation	e6de6e8f	grid_d2	false	false	0	1	false		
ARC1	evaluation	e6de6e8f	objects	false	false	0	1	false		
ARC1	evaluation	e6de6e8f	grid_objects	false	false	0	1	false		
ARC1	evaluation	55059096	complete	false	false	0	1	NA	id	
ARC1	evaluation	55059096	grid_d2	false	false	0	1	false		
ARC1	evaluation	55059096	objects	false	false	0	1	false		
ARC1	evaluation	55059096	grid_objects	false	false	0	1	false		
ARC1	evaluation	45bbe264	complete	false	false	0	1	NA	id	
ARC1	evaluation	45bbe264	grid_d2	false	false	0	1	false		
ARC1	evaluation	45bbe264	objects	false	false	0	1	false		
ARC1	evaluation	45bbe264	grid_objects	false	false	0	1	false		
ARC1	training	c8cbb738	complete	false	false	0	1	NA	id	
ARC1	training	c8cbb738	grid_d2	false	false	0	1	false		
ARC1	training	c8cbb738	objects	false	false	0	1	false		
ARC1	training	c8cbb738	grid_objects	false	false	0	1	false		
ARC1	training	77fdfe62	complete	false	false	0	1	NA	id	
ARC1	training	77fdfe62	grid_d2	false	false	0	1	false		
ARC1	training	77fdfe62	objects	false	false	0	1	false		
ARC1	training	77fdfe62	grid_objects	false	false	0	1	false		
ARC1	evaluation	50aad11f	complete	false	false	0	1	NA	id	
ARC1	evaluation	50aad11f	grid_d2	false	false	0	1	false		
ARC1	evaluation	50aad11f	objects	false	false	0	1	false		
ARC1	evaluation	50aad11f	grid_objects	false	false	0	1	false		
ARC1	training	d23f8c26	complete	false	false	0	1	NA	id	
ARC1	training	d23f8c26	grid_d2	false	false	0	1	false		
ARC1	training	d23f8c26	objects	false	false	0	1	false		
ARC1	training	d23f8c26	grid_objects	false	false	0	1	false		
ARC1	evaluation	60a26a3e	complete	false	false	0	1	NA	id	
ARC1	evaluation	60a26a3e	grid_d2	false	false	0	1	false		
ARC1	evaluation	60a26a3e	objects	false	false	0	1	false		
ARC1	evaluation	60a26a3e	grid_objects	false	false	0	1	false		
ARC1	evaluation	ea959feb	complete	false	false	0	1	NA	id	
ARC1	evaluation	ea959feb	grid_d2	false	false	0	1	false		
ARC1	evaluation	ea959feb	objects	false	false	0	1	false		
ARC1	evaluation	ea959feb	grid_objects	false	false	0	1	false		
ARC1	evaluation	42918530	complete	false	false	0	1	NA	id	
ARC1	evaluation	42918530	grid_d2	false	false	0	1	false		
ARC1	evaluation	42918530	objects	false	false	0	1	false		
ARC1	evaluation	42918530	grid_objects	false	false	0	1	false		
ARC1	training	2281f1f4	complete	false	false	0	1	NA	id	
ARC1	training	2281f1f4	grid_d2	false	false	0	1	false		
ARC1	training	2281f1f4	objects	false	false	0	1	false		
ARC1	training	2281f1f4	grid_objects	false	false	0	1	false		
ARC1	training	662c240a	complete	false	false	0	1	NA	id	
ARC1	training	662c240a	grid_d2	false	false	0	1	false		
ARC1	training	662c240a	objects	false	false	0	1	false		
ARC1	training	662c240a	grid_objects	false	false	0	1	false		
ARC1	evaluation	84f2aca1	complete	false	false	0	1	NA	fillEnclosed 5	
ARC1	evaluation	84f2aca1	grid_d2	false	false	0	1	false		
ARC1	evaluation	84f2aca1	objects	false	false	0	1	false		
ARC1	evaluation	84f2aca1	grid_objects	false	false	0	1	false		
ARC1	training	2204b7a8	complete	false	false	0	1	NA	id	
ARC1	training	2204b7a8	grid_d2	false	false	0	1	false		
ARC1	training	2204b7a8	objects	false	false	0	1	false		
ARC1	training	2204b7a8	grid_objects	false	false	0	1	false		
ARC1	training	a65b410d	complete	false	false	0	1	NA	id	
ARC1	training	a65b410d	grid_d2	false	false	0	1	false		
ARC1	training	a65b410d	objects	false	false	0	1	false		
ARC1	training	a65b410d	grid_objects	false	false	0	1	false		
ARC1	training	e8593010	complete	false	false	0	1	NA	id	
ARC1	training	e8593010	grid_d2	false	false	0	1	false		
ARC1	training	e8593010	objects	false	false	0	1	false		
ARC1	training	e8593010	grid_objects	false	false	0	1	false		
ARC1	evaluation	33b52de3	complete	false	false	0	1	NA	id	
ARC1	evaluation	33b52de3	grid_d2	false	false	0	1	false		
ARC1	evaluation	33b52de3	objects	false	false	0	1	false		
ARC1	evaluation	33b52de3	grid_objects	false	false	0	1	false		
ARC1	training	4c4377d9	complete	true	true	1	1	NA	flipV ; vconcatFlip	
ARC1	training	4c4377d9	grid_d2	true	true	1	1	true	flipV ; vconcatFlip	flipV ; vconcatFlip
ARC1	training	4c4377d9	objects	false	false	0	1	false		
ARC1	training	4c4377d9	grid_objects	true	true	1	1	true	flipV ; vconcatFlip	flipV ; vconcatFlip
ARC1	training	d687bc17	complete	false	false	0	1	NA	id	
ARC1	training	d687bc17	grid_d2	false	false	0	1	false		
ARC1	training	d687bc17	objects	false	false	0	1	false		
ARC1	training	d687bc17	grid_objects	false	false	0	1	false		
ARC1	evaluation	20818e16	complete	false	false	0	1	NA	id	
ARC1	evaluation	20818e16	grid_d2	false	false	0	1	false		
ARC1	evaluation	20818e16	objects	false	false	0	1	false		
ARC1	evaluation	20818e16	grid_objects	false	false	0	1	false		
ARC1	training	95990924	complete	false	false	0	1	NA	id	
ARC1	training	95990924	grid_d2	false	false	0	1	false		
ARC1	training	95990924	objects	false	false	0	1	false		
ARC1	training	95990924	grid_objects	false	false	0	1	false		
ARC1	evaluation	e1d2900e	complete	false	false	0	1	NA	id	
ARC1	evaluation	e1d2900e	grid_d2	false	false	0	1	false		
ARC1	evaluation	e1d2900e	objects	false	false	0	1	false		
ARC1	evaluation	e1d2900e	grid_objects	false	false	0	1	false		
ARC1	training	7df24a62	complete	false	false	0	1	NA	id	
ARC1	training	7df24a62	grid_d2	false	false	0	1	false		
ARC1	training	7df24a62	objects	false	false	0	1	false		
ARC1	training	7df24a62	grid_objects	false	false	0	1	false		
ARC1	training	3f7978a0	complete	false	false	0	1	NA	id	
ARC1	training	3f7978a0	grid_d2	false	false	0	1	false		
ARC1	training	3f7978a0	objects	false	false	0	1	false		
ARC1	training	3f7978a0	grid_objects	false	false	0	1	false		
ARC1	evaluation	cd3c21df	complete	true	true	1	1	NA	recolour 5 3 ; removeColour 3 ; cropLargest	
ARC1	evaluation	cd3c21df	grid_d2	false	false	0	1	false		
ARC1	evaluation	cd3c21df	objects	true	true	1	1	true	zero-4-multi / UniqueColour / Identity / Crop	zero-4-multi / UniqueColour / Identity / Crop
ARC1	evaluation	cd3c21df	grid_objects	true	true	1	1	true	zero-4-multi / UniqueColour / Identity / Crop	zero-4-multi / UniqueColour / Identity / Crop
ARC1	evaluation	96a8c0cd	complete	false	false	0	1	NA	id	
ARC1	evaluation	96a8c0cd	grid_d2	false	false	0	1	false		
ARC1	evaluation	96a8c0cd	objects	false	false	0	1	false		
ARC1	evaluation	96a8c0cd	grid_objects	false	false	0	1	false		
ARC1	evaluation	ea9794b1	complete	false	false	0	1	NA	id	
ARC1	evaluation	ea9794b1	grid_d2	false	false	0	1	false		
ARC1	evaluation	ea9794b1	objects	false	false	0	1	false		
ARC1	evaluation	ea9794b1	grid_objects	false	false	0	1	false		
ARC1	training	5ad4f10b	complete	false	false	0	1	NA	id	
ARC1	training	5ad4f10b	grid_d2	false	false	0	1	false		
ARC1	training	5ad4f10b	objects	false	false	0	1	false		
ARC1	training	5ad4f10b	grid_objects	false	false	0	1	false		
ARC1	evaluation	929ab4e9	complete	true	true	1	1	NA	recolour 2 0 ; symmetrize4	
ARC1	evaluation	929ab4e9	grid_d2	true	true	1	1	true	recolour 2 0 ; symmetrize4	recolour 2 0 ; symmetrize4
ARC1	evaluation	929ab4e9	objects	false	false	0	1	false		
ARC1	evaluation	929ab4e9	grid_objects	true	true	1	1	true	recolour 2 0 ; symmetrize4	recolour 2 0 ; symmetrize4
ARC1	training	d364b489	complete	false	false	0	1	NA	id	
ARC1	training	d364b489	grid_d2	false	false	0	1	false		
ARC1	training	d364b489	objects	false	false	0	1	false		
ARC1	training	d364b489	grid_objects	false	false	0	1	false		
ARC1	training	855e0971	complete	false	false	0	1	NA	id	
ARC1	training	855e0971	grid_d2	false	false	0	1	false		
ARC1	training	855e0971	objects	false	false	0	1	false		
ARC1	training	855e0971	grid_objects	false	false	0	1	false		
ARC1	training	1f642eb9	complete	false	false	0	1	NA	id	
ARC1	training	1f642eb9	grid_d2	false	false	0	1	false		
ARC1	training	1f642eb9	objects	false	false	0	1	false		
ARC1	training	1f642eb9	grid_objects	false	false	0	1	false		
ARC1	evaluation	b0722778	complete	false	false	0	1	NA	id	
ARC1	evaluation	b0722778	grid_d2	false	false	0	1	false		
ARC1	evaluation	b0722778	objects	false	false	0	1	false		
ARC1	evaluation	b0722778	grid_objects	false	false	0	1	false		
ARC1	training	150deff5	complete	false	false	0	1	NA	id	
ARC1	training	150deff5	grid_d2	false	false	0	1	false		
ARC1	training	150deff5	objects	false	false	0	1	false		
ARC1	training	150deff5	grid_objects	false	false	0	1	false		
ARC1	training	d43fd935	complete	false	false	0	1	NA	id	
ARC1	training	d43fd935	grid_d2	false	false	0	1	false		
ARC1	training	d43fd935	objects	false	false	0	1	false		
ARC1	training	d43fd935	grid_objects	false	false	0	1	false		
ARC1	evaluation	79369cc6	complete	false	false	0	1	NA	id	
ARC1	evaluation	79369cc6	grid_d2	false	false	0	1	false		
ARC1	evaluation	79369cc6	objects	false	false	0	1	false		
ARC1	evaluation	79369cc6	grid_objects	false	false	0	1	false		
ARC1	evaluation	9ddd00f0	complete	true	true	1	1	NA	symmetrize4	
ARC1	evaluation	9ddd00f0	grid_d2	true	true	1	1	true	symmetrize4	symmetrize4
ARC1	evaluation	9ddd00f0	objects	false	false	0	1	false		
ARC1	evaluation	9ddd00f0	grid_objects	true	true	1	1	true	symmetrize4	symmetrize4
ARC1	training	7fe24cdd	complete	false	false	0	1	NA	id	
ARC1	training	7fe24cdd	grid_d2	false	false	0	1	false		
ARC1	training	7fe24cdd	objects	false	false	0	1	false		
ARC1	training	7fe24cdd	grid_objects	false	false	0	1	false		
ARC1	training	5daaa586	complete	false	false	0	1	NA	id	
ARC1	training	5daaa586	grid_d2	false	false	0	1	false		
ARC1	training	5daaa586	objects	false	false	0	1	false		
ARC1	training	5daaa586	grid_objects	false	false	0	1	false		
ARC1	training	0e206a2e	complete	false	false	0	1	NA	id	
ARC1	training	0e206a2e	grid_d2	false	false	0	1	false		
ARC1	training	0e206a2e	objects	false	false	0	1	false		
ARC1	training	0e206a2e	grid_objects	false	false	0	1	false		
ARC1	evaluation	93b4f4b3	complete	false	false	0	1	NA	id	
ARC1	evaluation	93b4f4b3	grid_d2	false	false	0	1	false		
ARC1	evaluation	93b4f4b3	objects	false	false	0	1	false		
ARC1	evaluation	93b4f4b3	grid_objects	false	false	0	1	false		
ARC1	training	39a8645d	complete	false	true	1	1	NA	cropLargest	
ARC1	training	39a8645d	grid_d2	false	false	0	1	false		
ARC1	training	39a8645d	objects	false	false	0	1	false		
ARC1	training	39a8645d	grid_objects	false	false	0	1	false		
ARC1	evaluation	12997ef3	complete	false	false	0	2	NA	id	
ARC1	evaluation	12997ef3	grid_d2	false	false	0	2	false		
ARC1	evaluation	12997ef3	objects	false	false	0	2	false		
ARC1	evaluation	12997ef3	grid_objects	false	false	0	2	false		
ARC1	evaluation	e9ac8c9e	complete	false	false	0	1	NA	id	
ARC1	evaluation	e9ac8c9e	grid_d2	false	false	0	1	false		
ARC1	evaluation	e9ac8c9e	objects	false	false	0	1	false		
ARC1	evaluation	e9ac8c9e	grid_objects	false	false	0	1	false		
ARC1	evaluation	b4a43f3b	complete	false	false	0	1	NA	id	
ARC1	evaluation	b4a43f3b	grid_d2	false	false	0	1	false		
ARC1	evaluation	b4a43f3b	objects	false	false	0	1	false		
ARC1	evaluation	b4a43f3b	grid_objects	false	false	0	1	false		
ARC1	evaluation	c074846d	complete	false	false	0	2	NA	id	
ARC1	evaluation	c074846d	grid_d2	false	false	0	2	false		
ARC1	evaluation	c074846d	objects	false	false	0	2	false		
ARC1	evaluation	c074846d	grid_objects	false	false	0	2	false		
ARC1	evaluation	c64f1187	complete	false	false	0	1	NA	id	
ARC1	evaluation	c64f1187	grid_d2	false	false	0	1	false		
ARC1	evaluation	c64f1187	objects	false	false	0	1	false		
ARC1	evaluation	c64f1187	grid_objects	false	false	0	1	false		
ARC1	training	d631b094	complete	true	true	1	1	NA	countRow	
ARC1	training	d631b094	grid_d2	true	true	1	1	true	countRow	countRow
ARC1	training	d631b094	objects	false	false	0	1	false		
ARC1	training	d631b094	grid_objects	true	true	1	1	true	countRow	countRow
ARC1	training	ce22a75a	complete	true	true	1	1	NA	recolour 5 1 ; box 1	
ARC1	training	ce22a75a	grid_d2	true	true	1	1	true	recolour 5 1 ; box 1	recolour 5 1 ; box 1
ARC1	training	ce22a75a	objects	false	false	0	1	false		
ARC1	training	ce22a75a	grid_objects	true	true	1	1	true	recolour 5 1 ; box 1	recolour 5 1 ; box 1
ARC1	evaluation	55783887	complete	false	false	0	1	NA	id	
ARC1	evaluation	55783887	grid_d2	false	false	0	1	false		
ARC1	evaluation	55783887	objects	false	false	0	1	false		
ARC1	evaluation	55783887	grid_objects	false	false	0	1	false		
ARC1	training	1a07d186	complete	false	false	0	1	NA	id	
ARC1	training	1a07d186	grid_d2	false	false	0	1	false		
ARC1	training	1a07d186	objects	false	false	0	1	false		
ARC1	training	1a07d186	grid_objects	false	false	0	1	false		
ARC1	evaluation	0d87d2a6	complete	false	false	0	1	NA	id	
ARC1	evaluation	0d87d2a6	grid_d2	false	false	0	1	false		
ARC1	evaluation	0d87d2a6	objects	false	false	0	1	false		
ARC1	evaluation	0d87d2a6	grid_objects	false	false	0	1	false		
ARC1	training	f8ff0b80	complete	false	false	0	1	NA	id	
ARC1	training	f8ff0b80	grid_d2	false	false	0	1	false		
ARC1	training	f8ff0b80	objects	false	false	0	1	false		
ARC1	training	f8ff0b80	grid_objects	false	false	0	1	false		
ARC1	training	3aa6fb7a	complete	false	false	0	1	NA	id	
ARC1	training	3aa6fb7a	grid_d2	false	false	0	1	false		
ARC1	training	3aa6fb7a	objects	false	false	0	1	false		
ARC1	training	3aa6fb7a	grid_objects	false	false	0	1	false		
ARC1	training	3c9b0459	complete	true	true	1	1	NA	rot180	
ARC1	training	3c9b0459	grid_d2	true	true	1	1	true	rot180	rot180
ARC1	training	3c9b0459	objects	false	false	0	1	false		
ARC1	training	3c9b0459	grid_objects	true	true	1	1	true	rot180	rot180
ARC1	training	6cf79266	complete	false	false	0	1	NA	id	
ARC1	training	6cf79266	grid_d2	false	false	0	1	false		
ARC1	training	6cf79266	objects	false	false	0	1	false		
ARC1	training	6cf79266	grid_objects	false	false	0	1	false		
ARC1	training	a416b8f3	complete	true	true	1	1	NA	hconcat	
ARC1	training	a416b8f3	grid_d2	true	true	1	1	true	hconcat	hconcat
ARC1	training	a416b8f3	objects	false	false	0	1	false		
ARC1	training	a416b8f3	grid_objects	true	true	1	1	true	hconcat	hconcat
ARC1	training	a64e4611	complete	false	false	0	1	NA	id	
ARC1	training	a64e4611	grid_d2	false	false	0	1	false		
ARC1	training	a64e4611	objects	false	false	0	1	false		
ARC1	training	a64e4611	grid_objects	false	false	0	1	false		
ARC1	evaluation	1c02dbbe	complete	false	false	0	1	NA	id	
ARC1	evaluation	1c02dbbe	grid_d2	false	false	0	1	false		
ARC1	evaluation	1c02dbbe	objects	false	false	0	1	false		
ARC1	evaluation	1c02dbbe	grid_objects	false	false	0	1	false		
ARC1	training	94f9d214	complete	true	true	1	1	NA	splitV nor 2	
ARC1	training	94f9d214	grid_d2	true	true	1	1	true	splitV nor 2	splitV nor 2
ARC1	training	94f9d214	objects	false	false	0	1	false		
ARC1	training	94f9d214	grid_objects	true	true	1	1	true	splitV nor 2	splitV nor 2
ARC1	training	f5b8619d	complete	false	false	0	1	NA	id	
ARC1	training	f5b8619d	grid_d2	false	false	0	1	false		
ARC1	training	f5b8619d	objects	false	false	0	1	false		
ARC1	training	f5b8619d	grid_objects	false	false	0	1	false		
ARC1	training	41e4d17e	complete	false	false	0	1	NA	id	
ARC1	training	41e4d17e	grid_d2	false	false	0	1	false		
ARC1	training	41e4d17e	objects	false	false	0	1	false		
ARC1	training	41e4d17e	grid_objects	false	false	0	1	false		
ARC1	evaluation	e74e1818	complete	false	false	0	1	NA	id	
ARC1	evaluation	e74e1818	grid_d2	false	false	0	1	false		
ARC1	evaluation	e74e1818	objects	false	false	0	1	false		
ARC1	evaluation	e74e1818	grid_objects	false	false	0	1	false		
ARC1	evaluation	0692e18c	complete	false	false	0	1	NA	id	
ARC1	evaluation	0692e18c	grid_d2	false	false	0	1	false		
ARC1	evaluation	0692e18c	objects	false	false	0	1	false		
ARC1	evaluation	0692e18c	grid_objects	false	false	0	1	false		
ARC1	evaluation	e69241bd	complete	false	false	0	1	NA	id	
ARC1	evaluation	e69241bd	grid_d2	false	false	0	1	false		
ARC1	evaluation	e69241bd	objects	false	false	0	1	false		
ARC1	evaluation	e69241bd	grid_objects	false	false	0	1	false		
ARC1	evaluation	92e50de0	complete	false	false	0	1	NA	id	
ARC1	evaluation	92e50de0	grid_d2	false	false	0	1	false		
ARC1	evaluation	92e50de0	objects	false	false	0	1	false		
ARC1	evaluation	92e50de0	grid_objects	false	false	0	1	false		
ARC1	training	496994bd	complete	true	true	1	1	NA	symmetrizeH ; symmetrizeV	
ARC1	training	496994bd	grid_d2	true	true	1	1	true	symmetrizeV	symmetrizeV
ARC1	training	496994bd	objects	false	false	0	1	false		
ARC1	training	496994bd	grid_objects	true	true	1	1	true	symmetrizeV	symmetrizeV
ARC1	training	97a05b5b	complete	false	false	0	1	NA	id	
ARC1	training	97a05b5b	grid_d2	false	false	0	1	false		
ARC1	training	97a05b5b	objects	false	false	0	1	false		
ARC1	training	97a05b5b	grid_objects	false	false	0	1	false		
ARC1	evaluation	695367ec	complete	false	false	0	1	NA	id	
ARC1	evaluation	695367ec	grid_d2	false	false	0	1	false		
ARC1	evaluation	695367ec	objects	false	false	0	1	false		
ARC1	evaluation	695367ec	grid_objects	false	false	0	1	false		
ARC1	training	928ad970	complete	false	false	0	1	NA	id	
ARC1	training	928ad970	grid_d2	false	false	0	1	false		
ARC1	training	928ad970	objects	false	false	0	1	false		
ARC1	training	928ad970	grid_objects	false	false	0	1	false		
ARC1	evaluation	15663ba9	complete	false	false	0	1	NA	id	
ARC1	evaluation	15663ba9	grid_d2	false	false	0	1	false		
ARC1	evaluation	15663ba9	objects	false	false	0	1	false		
ARC1	evaluation	15663ba9	grid_objects	false	false	0	1	false		
ARC1	training	39e1d7f9	complete	false	false	0	1	NA	id	
ARC1	training	39e1d7f9	grid_d2	false	false	0	1	false		
ARC1	training	39e1d7f9	objects	false	false	0	1	false		
ARC1	training	39e1d7f9	grid_objects	false	false	0	1	false		
ARC1	training	a68b268e	complete	false	false	0	1	NA	id	
ARC1	training	a68b268e	grid_d2	false	false	0	1	false		
ARC1	training	a68b268e	objects	false	false	0	1	false		
ARC1	training	a68b268e	grid_objects	false	false	0	1	false		
ARC1	evaluation	67c52801	complete	false	false	0	1	NA	id	
ARC1	evaluation	67c52801	grid_d2	false	false	0	1	false		
ARC1	evaluation	67c52801	objects	false	false	0	1	false		
ARC1	evaluation	67c52801	grid_objects	false	false	0	1	false		
ARC1	training	72ca375d	complete	true	false	0	1	NA	recolour 2 0 ; removeColour 8 ; cropLargest	
ARC1	training	72ca375d	grid_d2	false	false	0	1	false		
ARC1	training	72ca375d	objects	false	false	0	1	false		
ARC1	training	72ca375d	grid_objects	false	false	0	1	false		
ARC1	evaluation	73c3b0d8	complete	false	false	0	1	NA	id	
ARC1	evaluation	73c3b0d8	grid_d2	false	false	0	1	false		
ARC1	evaluation	73c3b0d8	objects	false	false	0	1	false		
ARC1	evaluation	73c3b0d8	grid_objects	false	false	0	1	false		
ARC1	training	3af2c5a8	complete	true	true	1	1	NA	mirror4	
ARC1	training	3af2c5a8	grid_d2	true	true	1	1	true	mirror4	mirror4
